Brand,Year, Price ,Kms_Driven,Fuel_Type,Transmission,kms_Driven,fuel_tank_capacity
Maruti Alto LX,2004.0,,,Petrol,Manual,60000.0,
Maruti Alto LX,2004.0,,,Petrol,Manual,120000.0,
Maruti Alto LX,2004.0,,,Petrol,Manual,70000.0,
Maruti Alto LX,2010.0,,,Petrol,Manual,88000.0,
Maruti Alto LX,2010.0,,,Petrol,Manual,90000.0,
Maruti Alto LX,2008.0,,,Petrol,Manual,140000.0,
Maruti Alto LX,2008.0,,,Petrol,Manual,54000.0,
Maruti Alto LX,2008.0,,,Petrol,Manual,66782.0,
Maruti Alto LX,2000.0,,,Petrol,Manual,90000.0,
Hyundai i20 Asta,2009.0,,,Petrol,Manual,110000.0,
Hyundai i20 Asta,2010.0,,,Petrol,Manual,110000.0,
Hyundai i20 Asta,2010.0,,,Petrol,Manual,47564.0,
Hyundai i20 Asta,2010.0,,,Petrol,Manual,110000.0,
Tata Nexon 1.2 Revotron XM,2018.0,,,Petrol,Manual,30000.0,
Tata Nexon 1.2 Revotron XM,2018.0,,,Petrol,Manual,11200.0,
Maruti Zen D,2003.0,,,Diesel,Manual,100000.0,
Volkswagen Vento Celeste 1.5 TDI Highline AT,2016.0,,,Diesel,Automatic,70000.0,
Maruti Eeco 7 Seater Standard BSIV,2017.0,,,Petrol,Manual,24000.0,
Maruti Eeco 7 Seater Standard BSIV,2017.0,,,Petrol,Manual,30000.0,
Maruti Eeco 7 Seater Standard BSIV,2017.0,,,Petrol,Manual,51000.0,
Maruti Eeco 7 Seater Standard BSIV,2018.0,,,Petrol,Manual,20000.0,
Maruti Eeco 7 Seater Standard BSIV,2018.0,,,Petrol,Manual,20000.0,
Maruti Eeco 7 Seater Standard BSIV,2014.0,,,Petrol,Manual,39093.0,
Honda City 1.5 EXI,2005.0,,,Petrol,Manual,120000.0,
Honda City 1.5 EXI,2004.0,,,Petrol,Manual,200000.0,
Honda City 1.5 EXI,2004.0,,,Petrol,Manual,110000.0,
Maruti SX4 Zxi with Leather BSIII,2007.0,,,Petrol,Manual,78380.0,
Maruti SX4 Zxi with Leather BSIII,2008.0,,,Petrol,Manual,60000.0,
Ford Figo Diesel Titanium,2010.0,,,Diesel,Manual,90000.0,
Ford Figo Diesel Titanium,2010.0,,,Diesel,Manual,100000.0,
Ford Figo Diesel Titanium,2010.0,,,Diesel,Manual,102307.0,
Ford Figo Diesel Titanium,2010.0,,,Diesel,Manual,90000.0,
Ford Figo Diesel Titanium,2011.0,,,Diesel,Manual,90000.0,
Ford Figo Diesel Titanium,2011.0,,,Diesel,Manual,70000.0,
Ford Figo Diesel Titanium,2011.0,,,Diesel,Manual,110000.0,
Ford Figo Diesel Titanium,2011.0,,,Diesel,Manual,100000.0,
Ford Figo Diesel Titanium,2011.0,,,Diesel,Manual,120000.0,
Ford Figo Diesel Titanium,2012.0,,,Diesel,Manual,81632.0,
Ford Figo Diesel Titanium,2012.0,,,Diesel,Manual,63700.0,
Ford Figo Diesel Titanium,2012.0,,,Diesel,Manual,180000.0,
Ford Figo Diesel Titanium,2014.0,,,Diesel,Manual,90000.0,
Ford Figo Diesel Titanium,2014.0,,,Diesel,Manual,125000.0,
Maruti Swift Dzire VDi,2009.0,,,Diesel,Manual,150000.0,
Maruti Swift Dzire VDi,2009.0,,,Diesel,Manual,50000.0,
Maruti Swift Dzire VDi,2009.0,,,Diesel,Manual,120000.0,
Maruti Swift Dzire VDi,2009.0,,,Diesel,Manual,190000.0,
Maruti Swift Dzire VDi,2011.0,,,Diesel,Manual,190000.0,
Maruti Swift Dzire VDi,2008.0,,,Diesel,Manual,82000.0,
Maruti Swift Dzire VDi,2012.0,,,Diesel,Manual,33000.0,
Maruti Swift Dzire VDi,2012.0,,,Diesel,Manual,33000.0,
Maruti Swift Dzire VDi,2012.0,,,Diesel,Manual,140000.0,
Maruti Swift Dzire VDi,2010.0,,,Diesel,Manual,110000.0,
Maruti Swift Dzire VDi,2010.0,,,Diesel,Manual,120000.0,
Mahindra Xylo E4,2009.0,,,Diesel,Manual,230000.0,
Mahindra Xylo E4,2010.0,,,Diesel,Manual,130000.0,
Mahindra Xylo E4,2012.0,,,Diesel,Manual,99000.0,
Mahindra Xylo E4,2011.0,,,Diesel,Manual,100000.0,
Maruti Esteem Vxi - BSIII,2006.0,,,Petrol,Manual,70000.0,
Maruti Esteem Vxi - BSIII,2006.0,,,Petrol,Manual,60000.0,
Maruti Esteem Vxi - BSIII,2006.0,,,Petrol,Manual,110000.0,
Maruti Esteem Vxi - BSIII,2006.0,,,Petrol,Manual,60000.0,
Maruti Esteem Vxi - BSIII,2006.0,,,Petrol,Manual,110000.0,
Hyundai i20 1.2 Sportz,2012.0,,,Petrol,Manual,110000.0,
Hyundai i20 1.2 Sportz,2012.0,,,Petrol,Manual,90000.0,
Hyundai i20 1.2 Sportz,2011.0,,,Petrol,Manual,120000.0,
Hyundai i20 1.2 Sportz,2011.0,,,Petrol,Manual,58000.0,
Hyundai i20 1.2 Sportz,2011.0,,,Petrol,Manual,97700.0,
Hyundai i20 1.2 Sportz,2013.0,,,Petrol,Manual,41041.0,
Chevrolet Beat Diesel LT,2012.0,,,Diesel,Manual,60000.0,
Chevrolet Beat Diesel LT,2012.0,,,Diesel,Manual,110000.0,
Chevrolet Beat Diesel LT,2012.0,,,Diesel,Manual,50000.0,
Chevrolet Beat Diesel LT,2012.0,,,Diesel,Manual,70000.0,
Chevrolet Beat Diesel LT,2012.0,,,Diesel,Manual,50000.0,
Chevrolet Beat Diesel LT,2012.0,,,Diesel,Manual,60000.0,
Chevrolet Beat Diesel LT,2012.0,,,Diesel,Manual,40000.0,
Chevrolet Beat Diesel LT,2012.0,,,Diesel,Manual,98900.0,
Chevrolet Beat Diesel LT,2012.0,,,Diesel,Manual,125000.0,
Chevrolet Beat Diesel LT,2011.0,,,Diesel,Manual,80000.0,
Chevrolet Beat Diesel LT,2011.0,,,Diesel,Manual,80000.0,
Chevrolet Beat Diesel LT,2011.0,,,Diesel,Manual,56000.0,
Chevrolet Beat Diesel LT,2013.0,,,Diesel,Manual,80000.0,
Chevrolet Beat Diesel LT,2013.0,,,Diesel,Manual,46000.0,
Chevrolet Beat Diesel LT,2013.0,,,Diesel,Manual,70000.0,
Chevrolet Beat Diesel LT,2013.0,,,Diesel,Manual,20000.0,
Chevrolet Beat Diesel LT,2016.0,,,Diesel,Manual,35000.0,
Chevrolet Cruze LTZ AT,2015.0,,,Diesel,Automatic,50000.0,
Chevrolet Cruze LTZ AT,2015.0,,,Diesel,Automatic,50000.0,
Chevrolet Cruze LTZ AT,2017.0,,,Diesel,Automatic,73000.0,
Chevrolet Cruze LTZ AT,2012.0,,,Diesel,Automatic,120000.0,
Chevrolet Cruze LTZ AT,2012.0,,,Diesel,Automatic,42000.0,
Nissan Micra XL,2014.0,,,Petrol,Manual,40000.0,
Nissan Micra XL,2014.0,,,Petrol,Manual,40000.0,
Nissan Micra XL,2017.0,,,Petrol,Manual,48965.0,
Nissan Micra XL,2017.0,,,Petrol,Manual,48965.0,
Nissan Micra XL,2011.0,,,Petrol,Manual,40000.0,
Nissan Micra XL,2016.0,,,Petrol,Manual,33000.0,
Nissan Micra XL,2013.0,,,Petrol,Manual,28740.0,
BMW 5 Series 520d Luxury Line,2017.0,,,Diesel,Automatic,40000.0,
BMW 5 Series 520d Luxury Line,2017.0,,,Diesel,Automatic,40000.0,
BMW 5 Series 520d Luxury Line,2018.0,,,Diesel,Automatic,9422.0,
BMW 5 Series 520d Luxury Line,2019.0,,,Diesel,Automatic,12999.0,
Hyundai EON Era Plus Option,2014.0,,,Petrol,Manual,55000.0,
Hyundai EON Era Plus Option,2014.0,,,Petrol,Manual,55000.0,
Hyundai EON Era Plus Option,2017.0,,,Petrol,Manual,18469.0,
Hyundai EON Era Plus Option,2016.0,,,Petrol,Manual,30000.0,
Fiat Linea T Jet Emotion,2018.0,,,Petrol,Manual,1136.0,
Fiat Linea T Jet Emotion,2010.0,,,Petrol,Manual,90000.0,
Fiat Linea T Jet Emotion,2010.0,,,Petrol,Manual,90000.0,
Renault Scala RxL,2013.0,,,Petrol,Manual,55000.0,
Ford Figo Petrol Titanium,2014.0,,,Petrol,Manual,43000.0,
Ford Figo Petrol Titanium,2015.0,,,Petrol,Manual,50000.0,
Ford Figo Petrol Titanium,2015.0,,,Petrol,Manual,50000.0,
Ford Figo Petrol Titanium,2011.0,,,Petrol,Manual,60000.0,
Ford Figo Petrol Titanium,2010.0,,,Petrol,Manual,70000.0,
Maruti Ciaz ZDi SHVS,2016.0,,,Diesel,Manual,60000.0,
Maruti Ciaz ZDi SHVS,2015.0,,,Diesel,Manual,77000.0,
Skoda Rapid 1.5 TDI Ambition BSIV,2018.0,,,Diesel,Manual,2650.0,
Mahindra XUV500 W6 2WD,2017.0,,,Diesel,Manual,40000.0,
Mahindra XUV500 W6 2WD,2012.0,,,Diesel,Manual,80000.0,
Mahindra XUV500 W6 2WD,2013.0,,,Diesel,Manual,72104.0,
Mahindra XUV500 W6 2WD,2013.0,,,Diesel,Manual,69000.0,
Mahindra XUV500 W6 2WD,2013.0,,,Diesel,Manual,85710.0,
Mahindra XUV500 W6 2WD,2015.0,,,Diesel,Manual,90000.0,
Mahindra XUV500 W6 2WD,2015.0,,,Diesel,Manual,55000.0,
Mahindra XUV500 W6 2WD,2016.0,,,Diesel,Manual,47000.0,
Mahindra XUV500 W6 2WD,2016.0,,,Diesel,Manual,47000.0,
Mahindra XUV500 W6 2WD,2016.0,,,Diesel,Manual,5000.0,
Mahindra XUV500 W6 2WD,2014.0,,,Diesel,Manual,68000.0,
Mahindra XUV500 W6 2WD,2014.0,,,Diesel,Manual,82000.0,
Mahindra XUV500 W6 2WD,2014.0,,,Diesel,Manual,151000.0,
Mahindra XUV500 W6 2WD,2014.0,,,Diesel,Manual,80000.0,
Mahindra XUV300 W8 Option,2019.0,,,Petrol,Manual,15000.0,
Maruti Ertiga SHVS ZDI,2016.0,,,Diesel,Manual,115962.0,
Maruti Ertiga SHVS ZDI,2016.0,,,Diesel,Manual,58000.0,
Maruti Ertiga SHVS ZDI,2017.0,,,Diesel,Manual,64000.0,
Maruti Ertiga SHVS ZDI,2017.0,,,Diesel,Manual,64000.0,
Maruti Ertiga SHVS ZDI,2017.0,,,Diesel,Manual,64000.0,
Nissan Terrano XE D,2015.0,,,Diesel,Manual,65000.0,
Maruti S-Cross Facelift,2017.0,,,Diesel,Manual,40000.0,
Hyundai i20 Magna 1.4 CRDi (Diesel),2012.0,,,Diesel,Manual,58000.0,
Hyundai i20 Magna 1.4 CRDi (Diesel),2012.0,,,Diesel,Manual,92686.0,
Hyundai i20 Magna 1.4 CRDi (Diesel),2013.0,,,Diesel,Manual,78000.0,
Hyundai i20 Magna 1.4 CRDi (Diesel),2013.0,,,Diesel,Manual,22700.0,
Hyundai i20 Magna 1.4 CRDi (Diesel),2014.0,,,Diesel,Manual,80000.0,
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2013.0,,,Diesel,Automatic,15000.0,
Volkswagen Ameo 1.5 TDI Highline,2017.0,,,Diesel,Manual,56000.0,
Volkswagen Ameo 1.5 TDI Highline,2017.0,,,Diesel,Manual,70000.0,
Maruti Omni LPG CARGO BSIII W IMMOBILISER,2009.0,,,LPG,Manual,90000.0,
Maruti Omni LPG CARGO BSIII W IMMOBILISER,2009.0,,,LPG,Manual,90000.0,
Hyundai Verna i (Petrol),2008.0,,,Petrol,Manual,90000.0,
Hyundai Verna i (Petrol),2008.0,,,Petrol,Manual,90000.0,
Hyundai Verna i (Petrol),2007.0,,,Petrol,Manual,50000.0,
Hyundai Verna i (Petrol),2007.0,,,Petrol,Manual,50000.0,
Mahindra Renault Logan 1.5 DLS,2008.0,,,Diesel,Manual,213000.0,
Mahindra Renault Logan 1.5 DLS,2008.0,,,Diesel,Manual,213000.0,
Chevrolet Optra Magnum 2.0 LS BSIII,2012.0,,,Diesel,Manual,120000.0,
Mahindra Scorpio S11 BSIV,2017.0,,,Diesel,Manual,20000.0,
Mahindra Scorpio S11 BSIV,2018.0,,,Diesel,Manual,35000.0,
Mahindra Scorpio S11 BSIV,2018.0,,,Diesel,Manual,35000.0,
Mahindra Scorpio S11 BSIV,2018.0,,,Diesel,Manual,25000.0,
Mahindra Scorpio S11 BSIV,2018.0,,,Diesel,Manual,35000.0,
Hyundai i20 Active 1.2 SX,2017.0,,,Petrol,Manual,10000.0,
Hyundai i20 Active 1.2 SX,2016.0,,,Petrol,Manual,30000.0,
Hyundai i20 Active 1.2 SX,2016.0,,,Petrol,Manual,26000.0,
Hyundai i20 Active 1.2 SX,2016.0,,,Petrol,Manual,26000.0,
Hyundai i20 Active 1.2 SX,2016.0,,,Petrol,Manual,26000.0,
Hyundai i20 Active 1.2 SX,2016.0,,,Petrol,Manual,26000.0,
Hyundai i20 Active 1.2 SX,2018.0,,,Petrol,Manual,20000.0,
Hyundai i20 Active 1.2 SX,2015.0,,,Petrol,Manual,46000.0,
Maruti SX4 Celebration Diesel,2012.0,,,Diesel,Manual,80000.0,
Maruti SX4 Celebration Diesel,2012.0,,,Diesel,Manual,120000.0,
Hyundai Grand i10 Magna,2015.0,,,Petrol,Manual,90000.0,
Hyundai Grand i10 Magna,2015.0,,,Petrol,Manual,25000.0,
Hyundai Grand i10 Magna,2015.0,,,Petrol,Manual,70000.0,
Hyundai Grand i10 Magna,2017.0,,,Petrol,Manual,53261.0,
Maruti Alto LXi BSIII,2008.0,,,Petrol,Manual,80000.0,
Maruti Alto LXi BSIII,2008.0,,,Petrol,Manual,60000.0,
Maruti Alto LXi BSIII,2008.0,,,Petrol,Manual,102000.0,
Maruti Alto LXi BSIII,2008.0,,,Petrol,Manual,70000.0,
Maruti Alto LXi BSIII,2008.0,,,Petrol,Manual,70000.0,
Maruti Alto LXi BSIII,2008.0,,,Petrol,Manual,30000.0,
Maruti Alto LXi BSIII,2008.0,,,Petrol,Manual,40000.0,
Maruti Alto LXi BSIII,2010.0,,,Petrol,Manual,40000.0,
Maruti Alto LXi BSIII,2010.0,,,Petrol,Manual,25000.0,
Maruti Alto LXi BSIII,2010.0,,,Petrol,Manual,73350.0,
Maruti Alto LXi BSIII,2010.0,,,Petrol,Manual,52000.0,
Maruti Alto LXi BSIII,2009.0,,,Petrol,Manual,80000.0,
Maruti Alto LXi BSIII,2009.0,,,Petrol,Manual,90000.0,
Maruti Alto LXi BSIII,2006.0,,,Petrol,Manual,90000.0,
Hyundai i10 Era,2011.0,,,Petrol,Manual,139000.0,
Hyundai i10 Era,2009.0,,,Petrol,Manual,50000.0,
Hyundai i10 Era,2009.0,,,Petrol,Manual,80000.0,
Hyundai i10 Era,2009.0,,,Petrol,Manual,50000.0,
Hyundai i10 Era,2008.0,,,Petrol,Manual,102000.0,
Hyundai i10 Era,2013.0,,,Petrol,Manual,50000.0,
Hyundai i10 Era,2012.0,,,Petrol,Manual,30000.0,
Hyundai i10 Era,2012.0,,,Petrol,Manual,45000.0,
Toyota Innova 2.5 V Diesel 7-seater,2011.0,,,Diesel,Manual,160000.0,
Toyota Innova 2.5 V Diesel 7-seater,2011.0,,,Diesel,Manual,110000.0,
Toyota Innova 2.5 V Diesel 7-seater,2005.0,,,Diesel,Manual,223000.0,
Toyota Innova 2.5 V Diesel 7-seater,2014.0,,,Diesel,Manual,135000.0,
Toyota Innova 2.5 V Diesel 7-seater,2009.0,,,Diesel,Manual,182000.0,
Honda Mobilio V i DTEC,2014.0,,,Diesel,Manual,150000.0,
Honda Mobilio V i DTEC,2014.0,,,Diesel,Manual,150000.0,
Honda Mobilio V i DTEC,2014.0,,,Diesel,Manual,44000.0,
Honda Mobilio V i DTEC,2015.0,,,Diesel,Manual,120000.0,
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2010.0,,,Diesel,Manual,163000.0,
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2006.0,,,Diesel,Manual,400000.0,
Tata Indica V2 2001-2011 DLS BSIII,2009.0,,,Diesel,Manual,120000.0,
Tata Indica Vista TDI LS,2011.0,,,Diesel,Manual,120000.0,
Tata Indica Vista TDI LS,2011.0,,,Diesel,Manual,43128.0,
Tata Indica Vista TDI LS,2011.0,,,Diesel,Manual,60000.0,
Tata Indica Vista TDI LS,2014.0,,,Diesel,Manual,25000.0,
Tata Indica Vista TDI LS,2010.0,,,Diesel,Manual,107500.0,
Tata Indica Vista TDI LS,2013.0,,,Diesel,Manual,135000.0,
Tata Indica Vista TDI LS,2013.0,,,Diesel,Manual,180000.0,
Chevrolet Beat Diesel LS,2012.0,,,Diesel,Manual,100000.0,
Chevrolet Beat Diesel LS,2012.0,,,Diesel,Manual,50000.0,
Chevrolet Beat Diesel LS,2012.0,,,Diesel,Manual,85000.0,
Chevrolet Beat Diesel LS,2012.0,,,Diesel,Manual,50000.0,
Chevrolet Beat Diesel LS,2012.0,,,Diesel,Manual,50000.0,
Chevrolet Beat Diesel LS,2012.0,,,Diesel,Manual,110000.0,
Chevrolet Beat Diesel LS,2012.0,,,Diesel,Manual,55130.0,
Chevrolet Beat Diesel LS,2012.0,,,Diesel,Manual,110000.0,
Chevrolet Beat Diesel LS,2011.0,,,Diesel,Manual,50000.0,
Chevrolet Beat Diesel LS,2011.0,,,Diesel,Manual,70000.0,
Chevrolet Beat Diesel LS,2013.0,,,Diesel,Manual,70000.0,
Chevrolet Beat Diesel LS,2013.0,,,Diesel,Manual,47253.0,
Chevrolet Beat Diesel LS,2013.0,,,Diesel,Manual,93900.0,
Chevrolet Beat Diesel LS,2013.0,,,Diesel,Manual,93900.0,
Chevrolet Beat Diesel LS,2014.0,,,Diesel,Manual,60000.0,
Chevrolet Beat Diesel LS,2014.0,,,Diesel,Manual,66000.0,
Tata Zest Quadrajet 1.3 75PS XE,2015.0,,,Diesel,Manual,140000.0,
Tata Zest Quadrajet 1.3 75PS XE,2015.0,,,Diesel,Manual,100000.0,
Tata Zest Quadrajet 1.3 75PS XE,2016.0,,,Diesel,Manual,88470.0,
Skoda Fabia 1.2L Diesel Ambiente,2010.0,,,Diesel,Manual,87000.0,
Skoda Fabia 1.2L Diesel Ambiente,2010.0,,,Diesel,Manual,150000.0,
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014.0,,,Diesel,Manual,70000.0,
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014.0,,,Diesel,Manual,200000.0,
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014.0,,,Diesel,Manual,250000.0,
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014.0,,,Diesel,Manual,70000.0,
Toyota Innova 2.5 VX (Diesel) 8 Seater,2013.0,,,Diesel,Manual,75000.0,
Toyota Innova 2.5 VX (Diesel) 8 Seater,2013.0,,,Diesel,Manual,75000.0,
Toyota Innova 2.5 VX (Diesel) 8 Seater,2015.0,,,Diesel,Manual,46412.0,
Hyundai Grand i10 1.2 CRDi Asta,2018.0,,,Diesel,Manual,25000.0,
Hyundai Grand i10 1.2 CRDi Asta,2018.0,,,Diesel,Manual,25000.0,
Hyundai Grand i10 1.2 CRDi Asta,2018.0,,,Diesel,Manual,25000.0,
Hyundai Grand i10 1.2 CRDi Asta,2019.0,,,Diesel,Manual,8000.0,
Hyundai Grand i10 1.2 CRDi Asta,2019.0,,,Diesel,Manual,8000.0,
Datsun GO Plus T Option Petrol,2018.0,,,Petrol,Manual,10000.0,
Datsun GO Plus T Option Petrol,2018.0,,,Petrol,Manual,10000.0,
Maruti Omni MPI STD BSIV,2018.0,,,Petrol,Manual,10000.0,
Maruti Omni MPI STD BSIV,2018.0,,,Petrol,Manual,20000.0,
Maruti Omni MPI STD BSIV,2018.0,,,Petrol,Manual,10000.0,
Maruti Omni MPI STD BSIV,2016.0,,,Petrol,Manual,120000.0,
Maruti Omni MPI STD BSIV,2015.0,,,Petrol,Manual,70000.0,
Maruti Omni MPI STD BSIV,2015.0,,,Petrol,Manual,70000.0,
Maruti Omni MPI STD BSIV,2014.0,,,Petrol,Manual,120000.0,
Maruti Omni MPI STD BSIV,2012.0,,,Petrol,Manual,90000.0,
Maruti Baleno Alpha 1.2,2017.0,,,Petrol,Manual,52000.0,
Maruti Baleno Alpha 1.2,2017.0,,,Petrol,Manual,40000.0,
Maruti Baleno Alpha 1.2,2017.0,,,Petrol,Manual,52000.0,
Maruti Baleno Alpha 1.2,2017.0,,,Petrol,Manual,52000.0,
Maruti Baleno Alpha 1.2,2019.0,,,Petrol,Manual,24000.0,
Maruti Baleno Alpha 1.2,2019.0,,,Petrol,Manual,24000.0,
Maruti Baleno Alpha 1.2,2018.0,,,Petrol,Manual,40000.0,
Maruti Baleno Alpha 1.2,2018.0,,,Petrol,Manual,40000.0,
Maruti Baleno Alpha 1.2,2018.0,,,Petrol,Manual,11174.0,
Maruti Baleno Alpha 1.2,2015.0,,,Petrol,Manual,30000.0,
Ford Fiesta Classic 1.4 SXI Duratorq,2006.0,,,Diesel,Manual,120000.0,
Ford Fiesta Classic 1.4 SXI Duratorq,2006.0,,,Diesel,Manual,120000.0,
Ford Fiesta Classic 1.4 SXI Duratorq,2006.0,,,Diesel,Manual,101100.0,
Ford Fiesta Classic 1.4 SXI Duratorq,2007.0,,,Diesel,Manual,98000.0,
Hyundai Elite i20 Asta Option BSIV,2019.0,,,Petrol,Manual,11240.0,
Hyundai Elite i20 Asta Option BSIV,2019.0,,,Petrol,Manual,11240.0,
Hyundai Grand i10 CRDi Magna,2017.0,,,Diesel,Manual,66000.0,
Hyundai Grand i10 CRDi Magna,2017.0,,,Diesel,Manual,66000.0,
Hyundai Grand i10 CRDi Magna,2017.0,,,Diesel,Manual,66000.0,
Hyundai Grand i10 CRDi Magna,2015.0,,,Diesel,Manual,60000.0,
Hyundai Grand i10 CRDi Magna,2013.0,,,Diesel,Manual,73000.0,
Hyundai Santro Xing GL Plus,2013.0,,,Petrol,Manual,49000.0,
Hyundai Santro Xing GL Plus,2013.0,,,Petrol,Manual,80000.0,
Hyundai Santro Xing GL Plus,2013.0,,,Petrol,Manual,49000.0,
Hyundai Santro Xing GL Plus,2013.0,,,Petrol,Manual,49000.0,
Hyundai Santro Xing GL Plus,2012.0,,,Petrol,Manual,50000.0,
Hyundai Santro Xing GL Plus,2008.0,,,Petrol,Manual,41723.0,
Hyundai Santro Xing GL Plus,2008.0,,,Petrol,Manual,41723.0,
Tata Sumo GX TC 7 Str BSIII,2006.0,,,Diesel,Manual,100000.0,
Tata Sumo GX TC 7 Str BSIII,2006.0,,,Diesel,Manual,100000.0,
Tata Sumo GX TC 7 Str BSIII,2006.0,,,Diesel,Manual,100000.0,
Maruti Vitara Brezza LDi Option,2017.0,,,Diesel,Manual,72000.0,
Maruti Vitara Brezza LDi Option,2017.0,,,Diesel,Manual,72000.0,
Maruti Vitara Brezza LDi Option,2017.0,,,Diesel,Manual,72000.0,
Honda Jazz S,2009.0,,,Petrol,Manual,50000.0,
Honda Jazz S,2009.0,,,Petrol,Manual,50000.0,
Honda Jazz S,2009.0,,,Petrol,Manual,50000.0,
Hyundai i20 1.4 Sportz,2017.0,,,Diesel,Manual,44000.0,
Hyundai i20 1.4 Sportz,2017.0,,,Diesel,Manual,35000.0,
Hyundai i20 1.4 Sportz,2017.0,,,Diesel,Manual,84000.0,
Hyundai i20 1.4 Sportz,2017.0,,,Diesel,Manual,60000.0,
Hyundai i20 1.4 Sportz,2017.0,,,Diesel,Manual,44000.0,
Hyundai i20 1.4 Sportz,2017.0,,,Diesel,Manual,44000.0,
Maruti Ertiga SHVS ZDI Plus,2017.0,,,Diesel,Manual,60000.0,
Maruti Ertiga SHVS ZDI Plus,2017.0,,,Diesel,Manual,40000.0,
Maruti Ertiga SHVS ZDI Plus,2017.0,,,Diesel,Manual,60000.0,
Maruti Ertiga SHVS ZDI Plus,2017.0,,,Diesel,Manual,35000.0,
Maruti Ertiga SHVS ZDI Plus,2016.0,,,Diesel,Manual,49000.0,
Maruti Ertiga SHVS ZDI Plus,2018.0,,,Diesel,Manual,50000.0,
Tata Sumo SE Plus BSIII,2002.0,,,Diesel,Manual,120000.0,
Maruti Ertiga VXI,2014.0,,,Petrol,Manual,20000.0,
Maruti Ertiga VXI,2014.0,,,Petrol,Manual,25000.0,
Maruti Ertiga VXI,2014.0,,,Petrol,Manual,35000.0,
Maruti Ertiga VXI,2015.0,,,Petrol,Manual,11918.0,
Maruti Ertiga VXI,2015.0,,,Petrol,Manual,11918.0,
Maruti Ertiga VXI,2015.0,,,Petrol,Manual,11918.0,
Maruti Ertiga VXI,2015.0,,,Petrol,Manual,11918.0,
Maruti Ertiga VXI,2015.0,,,Petrol,Manual,11918.0,
Maruti Ertiga VXI,2015.0,,,Petrol,Manual,11918.0,
Maruti Ertiga VXI,2015.0,,,Petrol,Manual,11918.0,
Maruti Ertiga VXI,2015.0,,,Petrol,Manual,11918.0,
Maruti Ertiga VXI,2015.0,,,Petrol,Manual,11918.0,
Maruti Ertiga VXI,2015.0,,,Petrol,Manual,11918.0,
Maruti Ertiga VXI,2015.0,,,Petrol,Manual,11918.0,
Hyundai i20 1.4 Magna ABS,2009.0,,,Diesel,Manual,60000.0,
Hyundai Getz GL,2006.0,,,Petrol,Manual,80000.0,
Maruti Wagon R LX BS IV,2011.0,,,Petrol,Manual,155000.0,
Maruti Wagon R LX BS IV,2014.0,,,Petrol,Manual,40000.0,
Hyundai i20 1.2 Spotz,2018.0,,,Petrol,Manual,20000.0,
Hyundai i20 1.2 Spotz,2017.0,,,Petrol,Manual,20000.0,
Hyundai i20 1.2 Spotz,2017.0,,,Petrol,Manual,50000.0,
Hyundai i20 1.2 Spotz,2017.0,,,Petrol,Manual,38000.0,
Hyundai i20 1.2 Spotz,2017.0,,,Petrol,Manual,70000.0,
Maruti Alto 800 VXI,2017.0,,,Petrol,Manual,20000.0,
Maruti Alto 800 VXI,2017.0,,,Petrol,Manual,40000.0,
Maruti Alto 800 VXI,2017.0,,,Petrol,Manual,50000.0,
Maruti Alto 800 VXI,2016.0,,,Petrol,Manual,30000.0,
Maruti Alto 800 VXI,2016.0,,,Petrol,Manual,60000.0,
Maruti Alto 800 VXI,2016.0,,,Petrol,Manual,60000.0,
Maruti Alto 800 VXI,2016.0,,,Petrol,Manual,60000.0,
Maruti Alto 800 VXI,2015.0,,,Petrol,Manual,70000.0,
Maruti Alto 800 VXI,2018.0,,,Petrol,Manual,5000.0,
Maruti Alto 800 VXI,2018.0,,,Petrol,Manual,40000.0,
Maruti Alto 800 VXI,2020.0,,,Petrol,Manual,1000.0,
Maruti Alto 800 VXI,2020.0,,,Petrol,Manual,40000.0,
Maruti Alto 800 VXI,2014.0,,,Petrol,Manual,90000.0,
Maruti Alto 800 VXI,2019.0,,,Petrol,Manual,5000.0,
Hyundai i20 Asta (o),2009.0,,,Petrol,Manual,50000.0,
Hyundai i20 Asta (o),2009.0,,,Petrol,Manual,50000.0,
Hyundai i20 Asta (o),2014.0,,,Petrol,Manual,54000.0,
Hyundai i20 Asta (o),2014.0,,,Petrol,Manual,54000.0,
Hyundai Verna 1.6 SX CRDi (O),2013.0,,,Diesel,Manual,29000.0,
Hyundai Verna 1.6 SX CRDi (O),2013.0,,,Diesel,Manual,70000.0,
Hyundai Verna 1.6 SX CRDi (O),2013.0,,,Diesel,Manual,80000.0,
Hyundai Verna 1.6 SX CRDi (O),2013.0,,,Diesel,Manual,110000.0,
Hyundai Verna 1.6 SX CRDi (O),2013.0,,,Diesel,Manual,100000.0,
Hyundai Verna 1.6 SX CRDi (O),2013.0,,,Diesel,Manual,71000.0,
Hyundai Verna 1.6 SX CRDi (O),2013.0,,,Diesel,Manual,120000.0,
Hyundai Verna 1.6 SX CRDi (O),2012.0,,,Diesel,Manual,60000.0,
